0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.5307192,0.97755784,0.9736681,0.9987312,0.8817347,-0.33418405,-0.061640665,0.14425585,0.7978653,0.39571622,0.08793037,0.6199232,0.6412592,0.3670385,0.991797
1.0738591,0.8820643,0.5071683,1.4168589,1.0394728,-0.6460293,-0.15016972,-0.33564726,0.041655853,0.55851984,-0.20861728,0.30483937,0.9799545,0.2507202,0.7132125
1.3036618,0.58306533,0.6229029,0.93712294,0.5746938,0.19578387,0.4287591,-0.90606326,0.17821409,0.23430046,0.20152229,-0.14720008,1.1829087,0.15443514,1.3988553
0.35390413,-0.15406108,0.26247135,0.74181145,0.03362968,0.99836457,0.42509672,0.0838263,0.2729457,0.13303438,-0.09492384,0.32087362,-0.115747154,0.25182983,1.5100465
0.103263445,-0.43505642,0.83412606,0.87710667,-0.29778278,1.7443091,0.76745266,0.14834118,-0.22867784,0.99254304,0.47296295,-0.3128691,-0.27458906,0.6980999,0.7737168
0.48259854,0.18771867,0.7740694,0.78164667,0.1344361,1.6980335,0.54438996,0.068747,0.4328135,0.8130709,0.6997315,0.08894942,-0.4664254,1.0652926,0.2635029
0.40889677,0.5491513,1.7560431,0.7040783,0.012262864,1.0900067,-0.27255422,0.46671408,0.00643263,0.74042165,0.9318253,-0.024483526,0.32208556,0.6806359,0.6346248
0.6940621,-0.11547403,0.80925035,0.5388918,-0.24508166,0.83335304,-0.42383683,1.22597,0.4878372,0.2395122,1.865797,-0.0953625,0.46363145,0.6345538,0.12155325
-0.11645521,-0.39643836,1.3169314,-0.3402239,-0.5932771,0.9329938,-0.82162726,1.244254,0.17798068,0.4324593,1.7435545,0.09350686,0.4873897,0.4510561,0.43778774
-0.16503191,0.33605832,1.237519,0.45291972,0.1250674,1.1989237,-0.35530782,1.1661341,-0.025112772,1.038797,0.7954498,0.5667353,0.59647447,0.7485982,0.898251
0.087345615,0.9260027,0.49322367,-0.024459004,0.25928068,1.1086749,-0.16076033,1.3202776,-0.7658226,0.9468185,0.9012901,1.2506437,0.27555826,1.3513868,1.6923686
0.38710847,1.1301519,0.21519287,0.014694611,0.13000454,0.67868066,0.29276395,0.9819196,-0.82237065,1.4086566,-0.116395175,0.96399516,-0.08215594,0.7322937,1.2230508
0.5149846,1.1031713,-0.19816339,0.08566511,0.33026454,1.0898672,0.049153723,1.1517106,-0.31800884,1.139833,-0.12726468,1.6571155,0.22800407,0.3452542,0.9534934
0.6456149,0.42763585,0.41396922,0.7642173,-0.09581134,-0.34191212,-0.36726186,1.0890149,0.5101274,0.31462485,0.41946143,1.2003638,0.8405199,0.54441136,0.61111194
1.1501554,0.63335663,0.09229797,0.82898134,-0.11417253,0.4511056,-0.065800734,1.1517345,0.12049323,0.9377738,-0.053445943,1.1910924,0.88397574,0.0032716244,-0.069602855
0.9725081,0.2930075,1.6425754,1.2046635,-0.69362426,0.985646,1.1908941,0.6429036,0.810382,0.69720685,0.572805,1.1295877,0.37252307,-0.04759626,-0.87834704
1.3885442,0.5453213,2.1879709,1.3803295,-0.47824663,0.5281739,1.278154,0.768715,0.9937092,0.20782317,0.44939154,1.3453127,0.6548662,0.61433697,0.22920202
1.8163824,1.0227257,1.099348,1.155035,0.084213346,0.03990826,1.4565336,0.06568579,1.259261,-0.10801032,-0.045962267,0.45355356,0.87669307,0.92786086,-0.014296921
1.1474736,1.1262461,0.16990188,1.6307902,0.32041463,-0.007732666,0.76667345,-0.050669685,0.16678105,-0.14994676,-0.7751344,0.58805877,0.12383276,0.6236359,0.32356742
-0.34054968,0.6254081,-0.21999642,0.6320776,0.98028517,0.37400705,0.97455513,0.9461782,-0.19004114,-0.7549221,-0.9639318,-0.0003684759,0.30483413,1.0898935,0.44946122
-0.09522037,0.93465793,0.18846837,1.1157695,0.5378407,-0.10620653,0.7933894,0.6380138,1.0618378,-0.39040366,0.6625995,0.5819998,0.6905297,0.81961685,0.48569217
0.6131845,0.44973406,0.59764886,0.9427655,1.0100706,0.7674632,0.7564325,1.1214625,0.0811965,-0.09810652,0.03952471,0.34005532,0.45516688,1.6391629,0.16892481
0.76537615,0.97236407,1.1341541,1.1493287,0.84613925,-0.07586807,1.1228174,1.5705345,-0.06382185,0.17654559,-0.265107,0.23807064,-0.18824914,1.0923799,0.8513575
0.2066071,1.5638344,0.87076503,1.2323126,0.43633556,0.3412667,1.0509722,1.0709133,0.69466656,0.10210841,-0.18923752,0.385928,-0.5369045,0.042684957,0.60705084
0.18282475,1.6718248,0.403027,1.1806791,0.7930059,0.08056596,-0.29922876,1.2498986,1.4259557,0.37242097,-0.45813787,0.10601811,-0.0041960925,0.3678347,0.7956507
0.34021023,0.90018296,0.17540999,1.9199923,0.95152646,0.64500505,-0.8840438,1.3669236,1.2398221,0.42291683,-0.17495039,-0.15073755,0.57992256,0.28337893,0.30085254
0.5123947,1.0284023,-0.19178997,0.6087197,0.5340433,0.58762735,-0.57249635,0.40030468,1.3498919,0.37524474,-0.3380536,-0.5225611,1.5123323,1.1501087,0.10748637
0.28929973,0.31847256,0.228612,0.55947566,-0.13243777,0.2935935,-0.28008294,0.3104651,0.009462625,0.33088174,-0.3052582,0.28579885,0.7986575,0.4788354,0.31572634
0.13216889,0.5563232,0.118210964,1.1915368,-0.19253127,0.19426003,-0.049008355,0.64843506,0.2554381,1.2024573,-0.4552923,0.48248208,0.25258502,-0.0071896985,0.5896731
0.20329629,0.53316003,0.6919979,0.059811845,-0.28456977,0.33264107,0.44534525,0.8458789,0.32319382,1.8987728,0.18364753,0.7918085,-0.018690046,0.9469465,-0.04504796
-0.2079278,0.015353754,0.42210692,0.30386943,0.27109945,-0.43425274,0.025500111,0.43356028,-0.11327931,1.6988916,0.5088475,0.13428636,0.27378052,0.94306606,0.36349618
-0.31255838,0.79110277,0.491448,0.8074873,0.3893925,-0.36769903,-0.40108478,1.0673255,0.116822,1.7997843,0.50168127,0.07016571,0.19763564,0.47293,1.0854021
-0.5840738,1.3694006,0.63156426,0.43126065,0.5177561,0.17196488,-0.18820235,0.810872,0.26391917,1.7007467,0.2644135,0.40436158,1.041455,0.48522148,1.0444764
-0.1547356,1.6273353,1.2442348,0.5410151,1.2526321,0.5787079,0.06107299,1.4277189,0.9903761,1.3477013,0.08420721,0.10187143,-0.089111745,0.45203406,0.1317379
-1.2540454,0.53658634,1.8911024,0.40970042,0.2944084,0.8449891,-0.22123687,0.7915987,1.5807958,1.2245685,0.47331178,0.37524143,-0.12524766,0.17044637,0.9765645
-1.1979324,0.062057592,1.93626,0.14638206,0.49310634,0.72179383,-0.43634254,0.20136535,1.8919951,0.27879918,0.78457546,0.14956051,0.72264653,0.60575557,1.0651486
-0.7635102,0.1650378,1.2187881,-0.24398084,-0.15881786,0.56342554,-0.53349805,-0.10356224,2.5654204,0.20522207,1.2504491,0.322059,0.908128,0.13897267,0.9287818
-0.96540934,0.1788773,1.1659075,-0.13370411,-0.43699566,1.3439559,-0.35629857,0.47727853,2.4849014,-0.14648078,1.8781703,0.34733313,0.77718693,0.105164535,-0.10494001
-0.6080025,-0.23538873,0.7227529,-0.39703178,0.36966094,1.6502389,0.14125863,0.20350951,2.1182878,-0.5936426,1.3693668,0.66192317,1.0016075,0.4352407,-0.76312244
-0.6178591,-0.16216989,0.293591,-0.43881503,0.122847244,1.693179,-0.16185354,-0.28179842,1.636849,-0.28441855,1.8884559,0.46702683,0.4469527,0.99859226,-0.38977835
-0.24593514,0.3650977,0.15217979,-1.4607625,-0.47424826,1.5817364,-0.31848672,0.7988172,1.3139006,-0.7283177,1.357963,0.07148189,-0.051591612,0.92280906,-0.024164572
0.28943402,-0.83425367,0.4218723,-1.3307213,-0.7060486,0.8836566,-0.31656882,1.3549818,0.81854707,0.050533205,1.5017122,-0.14084634,-0.062502004,0.51048666,-0.51369524
0.4876465,-1.2747647,0.6232614,-0.805082,0.44684464,0.90914804,0.21138437,1.2980797,1.0232594,0.6835515,1.4170527,-0.45531222,-0.11423512,0.28757513,-0.19101632
0.9846867,-0.35554495,0.42813665,-0.95793706,0.80561,0.72777814,0.6073066,1.4077957,0.4193172,-0.3938826,0.60692716,-0.44547135,0.08485549,0.6031738,0.4339586
1.767293,-0.6245353,0.88872534,-0.9608446,1.2493587,0.37060338,0.906977,1.279749,0.04396615,0.11096361,0.19069862,-0.17017779,0.31688604,0.17179525,0.09800284
1.8346741,-0.58858037,1.0980762,0.009832114,1.6060225,0.31715566,1.1056468,1.3208098,-0.13960458,0.8430695,0.30521834,0.19904888,0.21657006,-0.11308757,-0.9355881
0.509598,-0.56036025,1.5569679,-0.051305294,1.0812739,0.8553921,1.1179272,1.4582475,0.37228915,1.3630939,1.6682602,-0.32559264,0.95483583,-0.044723812,0.16816108
0.21009111,-0.16621421,1.4613243,0.024329565,1.9495997,0.5716848,0.5813151,1.0633554,1.2060347,1.0653963,0.7980355,0.40591955,1.2520584,0.23498696,0.016156215
0.034260325,-0.104973786,0.47851306,0.4466114,1.7025456,0.4033919,1.5988467,1.2583804,0.6959687,0.7459148,0.8815355,0.5728069,1.760092,0.34549242,0.13813236
-0.10958467,-0.16815306,0.22857365,1.0543969,0.92651135,0.8659378,0.63166416,1.5645719,0.7339081,1.1803478,0.41211125,0.9056396,2.1174428,0.9167491,0.26324093
-0.23235947,0.42673916,1.2818459,1.4496673,0.81521624,0.9184781,0.36584714,1.2979312,1.3130835,1.0515339,-0.46750772,0.8421171,2.0269578,0.25925344,0.002230687
0.014274992,0.9049681,1.7473273,1.6991957,0.8419514,0.89158493,0.35940075,1.2564923,1.6432635,1.5048366,-0.080887996,0.20415604,1.5174978,0.09293459,0.8895316
0.08808523,0.92722434,1.9665991,1.9845177,1.3540586,1.1747465,-0.2784666,1.1789795,0.81806237,0.70540655,0.092181,0.297451,1.4367846,-0.3557506,0.68390214
0.121477515,0.8224022,0.7866795,2.1845632,0.9933332,1.837142,-0.6595466,2.167624,0.28546047,0.98766017,0.3323104,0.8140121,1.6967264,0.010390013,0.40916583
0.10538822,1.1387511,1.3999717,1.4182667,1.559194,1.4047956,0.10395154,2.445011,0.8058493,1.3327947,0.2031222,1.7808284,1.9506303,0.124674276,0.8408725
0.058151968,1.5042119,0.7661054,1.2399583,2.012212,2.0821738,0.29242676,1.1769688,0.96560246,1.7098904,0.8801675,1.8219851,2.0240357,-0.25635108,1.0380224
0.7042781,1.1448461,-0.36666185,1.3077562,0.5857358,1.6095129,-0.8948232,0.720297,0.8730861,1.4924332,0.85157007,1.6369987,1.2810487,0.35232008,0.5943046
0.9491496,0.56122214,-0.0110088065,-0.11864337,0.6345224,1.926976,-0.810816,0.257452,1.1947194,0.97756606,0.6656867,1.9830288,1.5194151,0.597958,1.1874743
0.74375975,0.7658907,0.28599226,-0.47676897,0.5439067,2.1440778,-0.4659446,0.44497827,0.9353343,0.29169613,0.43462005,1.875755,1.2949414,0.40228814,0.83318824
0.56138104,0.46800485,-0.120152965,0.63114953,0.881228,2.3349094,0.013486035,0.20847188,1.2316545,0.1648162,0.5576798,2.7791498,0.44974828,0.34117016,0.6770453
0.39913645,1.3848143,-0.5088306,0.99301857,0.7714689,1.9633024,0.17850599,0.4991555,1.4161943,0.72440743,0.34899217,1.7865139,0.71731323,0.24305695,-0.302149
0.63487506,1.7339064,0.21835443,1.1617192,0.50161636,1.2531825,0.3000928,0.5830847,0.91054964,0.42787588,0.20711194,1.7235401,0.46858895,-0.48266745,-0.7814757
0.80593556,0.7568817,-0.340046,1.4376473,0.85296863,1.287249,1.3920217,0.74614435,1.1562201,1.7868254,1.1717416,1.5730128,0.27179253,-0.95536906,-0.1476862
-0.38021284,0.41456342,-0.540136,1.7035639,0.71814775,0.6226216,1.514462,0.5075868,0.76943105,1.4284906,0.8906754,1.3173766,0.40011853,-0.9156745,0.45761114
-0.47400215,0.7444434,0.18297784,2.5252526,1.6168804,0.5919129,0.91314685,0.7740843,-0.20995843,1.4793073,0.21814656,1.6507094,1.2280633,0.13219254,0.91012263
-0.24821538,0.18958852,1.1941344,2.0610495,1.6053197,0.58383477,0.945873,0.08087049,0.25267136,1.0282629,0.8013397,1.7653323,0.9910682,-0.71564656,-0.22333317
0.15168086,0.63529336,0.9495476,1.467196,0.9148067,0.5222413,1.8131435,0.97648805,0.24193381,1.1141778,1.068366,1.4737895,0.8702177,0.0763275,0.27940667
-0.8874893,0.68036073,0.55548185,1.1760116,0.85438657,0.55983686,1.3195035,0.41258514,0.057062138,0.8754709,1.1154232,1.5558065,0.29250783,0.050782323,0.40490147
-0.89184207,-0.2562111,0.7182368,1.5707722,0.9062337,0.67464006,1.8830996,-0.044867933,-0.112129204,1.1965344,2.026394,1.7982417,1.2810493,-0.28764626,0.46929088
-0.119359136,-0.23088598,0.40291914,1.2492415,0.8577685,0.6109384,1.9149137,-0.620885,0.05006999,1.3262922,1.5426848,2.0115027,0.9393526,-0.6993487,1.0929128
0.4622783,0.4803996,0.64288354,0.7551326,1.1489375,1.2981088,1.1230834,-0.39557874,0.48846468,0.8237185,1.5582547,1.4294055,0.9398576,0.098416805,0.3018875
0.24242687,1.0958375,0.6910408,1.0624733,1.2935666,0.37323296,1.4801621,-0.103075765,-0.17296746,1.7116652,0.8089076,0.7931945,0.4135433,1.3374605,-0.0981574
-0.53607994,1.0516856,0.95634556,0.6307966,1.0181653,0.056193937,0.85192555,0.25255775,-0.2561702,0.95772225,0.8691113,0.43719584,0.42070568,1.1646855,-1.0477861
-0.8499116,1.3376415,1.1866245,0.8533279,0.35649282,0.21793358,0.711075,0.1501491,-0.25040954,0.86081815,0.87009156,-0.27523535,0.68184555,0.85512906,-0.8276692
-0.66241616,1.0662751,0.9223357,0.5853893,0.86911577,0.24051265,0.85101527,0.99631983,-0.38735303,0.8306223,0.59548354,0.64315647,0.7091363,0.51834273,0.214335
-0.7873047,0.4723094,0.14347155,0.37990546,0.22166449,-0.11638406,1.270414,0.9016454,0.61625326,1.3564376,0.6744588,1.0854399,0.7100903,1.233298,0.3768617
-0.035256445,1.1258272,0.5279767,0.5855869,-0.24563646,0.25550395,0.8945616,0.9075908,-0.24003026,1.6696304,0.8068662,2.0549314,0.64812547,1.1908414,1.290224
0.4131338,1.1040573,0.91685265,-0.13318846,-0.3365135,0.17177409,0.45278397,0.5696944,-0.3829952,1.9567304,0.7435663,2.5151074,1.1275573,1.3387243,1.6090336
0.8874651,1.460451,0.19535936,-0.47964972,-0.25518137,0.6659375,0.7404175,0.47442767,-0.5488355,2.0074096,1.1765169,1.2510043,1.1026895,1.6653675,1.7039716
1.2035435,0.68337893,0.8528513,-1.2438642,0.75148857,0.56687033,1.2783635,-0.019404352,-0.21569195,1.2953358,1.1127543,1.4483271,2.1002786,1.2646116,2.2790759
1.0604212,1.265015,1.4500904,-0.5487646,1.0401698,0.13223875,1.3375412,0.16159987,-0.53602844,0.75196266,1.4219201,1.1552427,1.131138,0.6928196,2.151139
1.3245659,1.823775,1.1766566,-0.29415518,1.5028889,0.14217982,1.2074438,0.22865628,-0.10360621,0.70437145,1.4133141,1.0627949,1.274868,-0.48129165,1.9987069
1.1938531,1.155318,1.8258535,-0.39382026,1.5580987,0.4255224,0.78768545,-0.42008626,0.031731397,0.16356908,1.674452,1.3519925,1.2626275,-0.31092727,2.436338
1.4720396,0.534565,1.6771742,-0.19017959,1.589613,0.7668852,0.957289,-0.26270732,0.6055833,0.32696855,1.791347,1.4283016,0.08431204,0.40941256,1.887581
1.5934145,0.62402785,2.201387,0.22093022,0.75972384,1.0644373,0.111524925,0.24951467,0.9990913,0.9748866,1.4064624,1.5119389,0.38077292,0.6517603,1.2772509
1.5696856,1.0218477,2.242454,1.2105336,0.7382372,0.47385854,0.13616037,0.033623736,0.22550038,1.1669977,1.3477755,1.0348816,0.8326302,0.07074415,1.9165848
1.1399066,1.0342267,2.0906987,1.5190076,0.44183978,0.43831143,0.705953,0.6783326,0.8866411,0.97967994,2.4185545,1.1400385,1.3664142,0.49924177,1.7718298
1.2288966,0.85231197,1.2412848,1.398809,0.49570754,-0.21324927,0.5628973,0.5623241,0.8086991,0.1614845,1.1731529,0.43016452,0.94847536,0.32239586,1.0263599
1.8534778,0.9844356,1.4132216,1.5476997,0.52161825,-0.09638061,0.09176394,1.1500624,0.15412831,0.0031150368,1.1046218,0.28320676,0.7693846,0.2587158,1.1627358
2.0927854,0.7456337,0.8316948,2.8872159,0.8549686,-0.6282948,0.005448878,1.5112134,0.66632724,0.24263299,0.87409663,0.028245995,0.35664883,-0.22855085,0.8908709
2.054711,0.78839123,0.6868178,1.9701699,0.9662527,0.18339625,0.5022381,0.72285134,0.562174,0.6651306,1.089417,0.4014773,0.45290977,0.67221624,0.5299257
1.7475326,0.5316048,0.17291468,2.367828,0.5795156,0.8567249,0.1165997,0.78230494,0.18977484,0.06487401,0.7777941,0.9099047,0.854926,0.3069171,1.5755651
1.5304561,0.96411383,0.3810036,0.9511963,1.0647638,0.73166287,0.5193626,2.0728254,0.5404201,1.2901846,1.7434695,-0.26235676,0.836614,1.0936775,1.3490282
0.6143523,1.0809585,0.6345433,0.87076116,1.0786477,0.26368135,1.7177707,1.2342995,1.1881967,0.59765947,1.9730424,-0.5610668,0.6311754,1.0454239,1.4877548
0.42827034,1.2246325,0.031334057,0.54670906,0.98592716,-0.00428335,1.2811699,0.8646745,1.4909841,-0.047082998,0.7336987,0.35765982,0.5355523,1.1470793,1.756818
0.75931233,1.1488438,0.5462711,1.1988442,0.63110083,0.61386275,0.5579145,1.3022125,1.9345466,0.40747792,0.773575,1.0935268,0.7712946,1.230557,2.0840414
-0.41583133,0.9235086,0.84657466,0.42205167,0.44920143,0.34963444,0.7814001,0.71549755,1.1313785,0.8574412,0.6685596,1.5020629,-0.25589395,0.9164455,1.9180679
-0.7739684,0.48374254,1.5135986,0.5890012,1.0301988,1.2388853,0.9204929,-0.03531298,1.3393027,0.1369488,1.468044,1.1824175,0.03362616,1.1190846,1.2471102
0.12969013,1.4159966,1.765737,-0.22410458,1.3897223,0.79393286,0.9662784,0.035534345,0.35109073,0.15000077,1.0627687,0.8271107,-0.015806228,1.582588,1.2994021
0.8953454,1.6979741,1.6863042,0.41947836,0.68401223,1.8564867,1.1114467,0.009995487,0.6639483,0.40080407,1.4081601,1.9931196,0.5354259,1.7958249,1.807208
0.80581796,1.3936269,1.7223893,0.17810506,0.5563017,1.9366335,0.95265156,-0.6072,0.8624878,0.44235048,1.6733474,0.8317231,0.8855253,2.0405085,1.4111005
0.29868847,1.4910754,2.1810393,0.6920489,1.3085591,1.2107013,0.7924399,0.43735403,1.2951494,1.0505552,1.9376539,1.8192762,1.1954453,2.1696951,1.2595779
0.8639929,1.7900391,1.8486336,0.6026516,1.3679492,1.8139997,1.550861,1.3434552,1.8340304,1.5996959,1.1161206,1.751223,0.41010538,1.775713,1.7850437
1.7610996,2.5472748,1.6391195,0.89241314,1.6290392,2.4980145,1.8443258,2.77317,1.2630874,1.3974016,1.9580761,0.8194612,0.6874367,1.7964193,2.7689228
1.9226681,1.8560071,2.1509566,1.5763466,1.2443889,2.1433892,1.3278275,2.983897,1.1742122,1.4305658,2.485919,0.6428215,0.7511975,2.3757923,2.6899996
2.3599517,2.1284175,2.1238747,1.8908328,1.1297114,2.2370603,1.3819084,3.1732726,1.3645023,2.0459611,2.8555393,1.0900156,0.7696112,1.5566239,2.3313432
2.8001661,2.1782033,1.8108879,2.3356438,0.7234073,2.8238826,1.445384,2.8860605,1.6488197,1.717546,2.6501694,1.1931207,0.33641344,0.67597437,1.8819661
2.2764494,1.9759853,2.0612855,2.0828643,2.1172404,1.9881331,2.4844594,2.588625,1.0467775,1.5352829,1.9113091,0.9713232,1.4371755,1.2575737,2.1864822
1.9076338,2.252492,2.109185,2.3493776,2.3212783,1.3763008,2.15355,2.214596,0.9172057,1.6569879,2.0393355,0.9695184,1.9707444,1.8861353,1.6240399
2.1398256,2.3643289,2.1821227,2.3892121,2.501902,1.6995485,1.7564831,2.2044506,0.67006665,2.0169554,2.1773372,0.63368315,2.8968568,1.6402689,1.5763983
2.69941,2.3688202,1.8574529,2.7670805,2.1130126,1.5629308,2.2827954,2.0141273,1.0547389,1.902575,2.430987,0.6410216,2.8364336,1.1447594,2.164265
2.4925594,2.1169205,1.5508714,3.2875032,1.9530267,1.3106301,3.0962963,1.2243713,0.9521383,2.83029,3.2104082,1.1535914,2.445313,1.1858032,2.4100494
2.347355,1.7046708,2.399326,3.3570316,2.3031125,0.95574343,2.8202088,0.64961874,1.8982494,2.4825,2.6079412,0.8218603,1.8453758,0.93381745,2.4696574
2.2633994,0.9112285,2.0997448,2.3719127,2.470011,1.7671219,2.8430007,1.2008936,2.1824605,2.5085242,3.1239939,0.9308173,2.0744498,1.1156121,2.6267252
1.4452882,0.55684996,1.6435894,2.05619,1.3840739,1.4341371,2.6762917,1.4172119,1.7878351,2.8783872,3.5035775,2.3794513,3.1335428,1.7171625,3.5411687
2.1655476,1.388266,1.3124853,2.7631905,1.7073644,1.6860626,2.8623457,1.6221617,1.434587,2.7461693,3.1162338,2.8217316,2.5076206,1.8946007,3.0614495
1.9552199,0.6771241,0.7887898,2.3683314,2.0609396,1.3536549,2.603969,1.5593992,1.8695713,3.0616255,3.2098336,2.8213801,2.8255644,1.3720748,2.9181871
2.0182743,2.04626,0.42383286,1.4800633,2.1938083,1.692175,3.5643923,1.5183114,1.5605236,2.9424784,3.011097,2.2392004,1.9901083,1.6145052,3.4500105
1.5071622,2.070756,0.7403476,1.6469464,1.9555323,1.8697119,3.1660438,2.2579522,1.8224096,3.2565327,2.2063198,2.034024,1.2688946,1.5461653,3.5902665
1.4255365,2.0082626,1.0855004,1.3973186,2.3326857,0.98857003,2.4592392,2.4267917,2.1079817,3.6105118,3.0323515,1.9493549,2.0004098,2.0607452,3.2905848
1.6069994,2.5340383,1.770946,1.622605,2.4777489,2.6810064,2.7989383,2.2824702,2.010062,2.474659,2.2388825,1.2343093,2.6242027,1.4791582,3.1409986
1.6532937,2.4377053,1.4902496,1.1583564,2.1506424,1.7675331,3.658948,2.2083006,2.4016802,2.3130946,1.7755808,2.1959968,2.254738,1.6729851,2.615864
1.3365414,2.0751371,1.4308668,2.0826488,2.139951,1.8309441,3.2901955,3.1994298,2.4034767,2.6705554,2.4379008,1.5393866,1.8332992,1.1727518,2.578832
2.382488,2.5079894,1.6633624,2.3939645,1.887561,1.0792089,2.416875,2.6168792,2.8032258,2.3257082,3.1634529,1.6698701,1.9938508,1.0241894,1.8714006
2.1973553,2.7224069,2.1774983,2.1839657,1.8940378,1.2137116,1.9559599,2.572368,2.2174516,2.3828177,2.835201,1.2135146,2.3299432,2.0550869,2.3061454
2.4846106,2.1510913,2.7631872,1.8013539,2.55605,1.4249064,1.8918709,2.8330145,2.0378244,1.5878431,3.340978,1.6052608,3.036833,1.8927714,2.7964177
2.8671434,3.4420567,2.8063643,1.4377869,2.455006,1.7351282,2.0889213,2.912803,1.7474668,1.6667597,2.427627,1.2563705,2.9155707,1.3792406,1.860215
3.4338036,3.7482219,2.5390632,0.8089473,2.5831163,1.5302422,1.7090938,2.8110123,1.5319177,2.3686197,2.3706763,1.3792123,2.7617335,1.5586387,2.071149
2.900855,3.1607387,1.8327961,0.39196193,3.0923228,1.1472265,1.9002396,2.6726074,1.0298733,2.2509725,2.3084805,1.7659639,2.1458702,1.9037101,1.5732334
2.2522671,2.9938002,2.5560153,0.12293452,3.1277304,1.5089873,1.326767,2.2108135,1.1326822,2.6689503,2.7933214,2.039083,1.3952672,2.3467913,3.0588126
2.3887026,3.323062,2.3438454,1.1583787,2.850514,1.5560762,1.1448987,2.952,1.1414931,2.0911362,2.010816,1.6309346,1.3299048,1.9412802,3.3785005
1.8253188,3.1192305,2.0717285,0.9398479,2.962025,1.9588201,0.5609422,2.7830265,1.317282,2.2748632,2.4117894,1.791365,0.65793693,1.0382062,2.7191265
1.0757453,2.6016622,1.262164,1.0979558,2.2272792,3.1580365,0.42355376,2.3306851,1.3156586,1.9519955,2.2222042,2.0037892,0.8860442,1.0763665,2.1623588
1.4565039,2.6429508,1.1456939,1.3925018,1.9387187,2.4254358,0.17013784,2.4161437,1.236541,1.812945,2.0535274,2.2297373,1.4257126,0.16036017,2.4058466
1.453409,3.0742893,1.3948373,1.3511547,2.2125256,1.9969411,0.460159,2.4396703,2.0947866,1.617811,2.106793,1.7457979,1.007379,0.584999,2.5482001
1.2924585,2.4960675,1.4084206,1.5772958,1.9701527,2.1371965,0.838247,2.7856343,2.0919647,1.501068,0.8191175,1.2178191,0.95318377,0.95330715,2.1207283
0.78365475,1.8276633,0.45882124,1.9002982,2.1652312,1.5256848,2.0880876,2.9562542,2.7187815,1.7115202,1.9404417,1.6942248,1.6627761,2.1165063,1.7258577
1.0495372,1.6860723,0.7247082,2.0687127,2.563817,1.9937637,2.3732007,2.6465623,2.5246289,0.89452416,1.2154402,1.8948783,1.4273767,2.0228338,2.026249
0.77818036,2.3129067,1.143747,2.5769963,2.6467621,1.7127253,2.281357,2.529664,3.4206994,1.217161,1.300674,2.237412,1.3653167,3.0136666,1.6090801
1.7883364,2.2003632,1.5789193,3.1976676,2.86541,1.9014541,2.6358497,1.5527043,3.3548741,1.3158227,1.9401696,2.5692391,1.3394668,2.840804,0.4912731
1.4745417,3.1495483,1.4284558,2.7802856,3.2295218,2.2347634,2.311731,2.2427063,3.0698712,1.9002415,2.2432725,2.6497896,1.5658399,2.569954,0.29280147
